"pathway","pval","padj","log2err","ES","NES","size"
"IL15_UP.V1_UP",0.00179990788698754,0.0109736319561498,0.45505986738723,-0.338898364708281,-1.56792745831122,147
"AKT_UP_MTOR_DN.V1_UP",0.00198965642354761,0.0117514082515781,0.431707695803346,-0.341771369509486,-1.56734911790206,142
"KRAS.LUNG.BREAST_UP.V1_DN",0.00213015211381692,0.012199962106406,0.431707695803346,-0.423906527399579,-1.73601132467896,66
"NOTCH_DN.V1_DN",0.00245806394897353,0.0136639437163529,0.431707695803346,-0.366909111743612,-1.61913062770245,108
"IL21_UP.V1_DN",0.00254602647597457,0.0137485429702627,0.431707695803346,-0.365882427764772,-1.56878392558181,94
"PRC1_BMI_UP.V1_UP",0.00310132462547278,0.0162819542837321,0.431707695803346,-0.35433746232891,-1.57296948735106,115
"ATM_DN.V1_DN",0.00350389179142621,0.0178982580697177,0.431707695803346,-0.40583082446729,-1.66351953788415,70
"BMI1_DN_MEL18_DN.V1_DN",0.00436357428779549,0.021703040536667,0.407017918923954,-0.367894961050198,-1.58963082403099,100
"E2F1_UP.V1_DN",0.00471291212833745,0.0217253754208726,0.407017918923954,-0.31068145203574,-1.4598032176981,170
"PKCA_DN.V1_UP",0.00450832903272695,0.0217253754208726,0.407017918923954,-0.371033169199816,-1.59102203240014,97
"TGFB_UP.V1_UP",0.00462045980245542,0.0217253754208726,0.407017918923954,-0.330474198707637,-1.53262908538782,149
"PRC2_EED_DN.V1_UP",0.00550134616691592,0.0247560577511217,0.407017918923954,-0.338668779290763,-1.53298138796675,127
"RAF_UP.V1_UP",0.00575195983617744,0.0252818699776171,0.407017918923954,-0.307463484604106,-1.444682909806,170
"PRC2_EZH2_UP.V1_UP",0.0065753337194563,0.0282440471131191,0.407017918923954,-0.328388653088177,-1.49055761515695,132
"ATF2_S_UP.V1_DN",0.00758821521888004,0.0311776668775723,0.407017918923954,-0.329962441163278,-1.49263867812079,126
"BCAT_GDS748_UP",0.00745845609447936,0.0311776668775723,0.407017918923954,-0.4545857914692,-1.66270349415276,40
"CRX_DN.V1_DN",0.0110248464281266,0.0442780939690916,0.380730400722792,-0.346515650428728,-1.48668845557856,95
"STK33_DN",0.0112452302143725,0.0442780939690916,0.380730400722792,-0.283982743137477,-1.38073604520083,221
"PTEN_DN.V2_DN",0.0116260774039582,0.0448434414152675,0.380730400722792,-0.338456228346916,-1.48436929428714,107
"KRAS.KIDNEY_UP.V1_DN",0.0119988689972257,0.0453557248095132,0.380730400722792,-0.374585651604031,-1.54890341975726,73
"IL2_UP.V1_DN",0.0131921298349711,0.048888481153128,0.380730400722792,-0.327423896843978,-1.44001688571923,111
"KRAS.600_UP.V1_UP",0.0134618311313659,0.048928578535157,0.380730400722792,-0.30995373395222,-1.44319545542531,151
"AKT_UP.V1_UP",0.0137497820224561,0.0490322415517775,0.380730400722792,-0.310674689282977,-1.41937012599207,136
"ATF2_UP.V1_DN",0.0143909510513024,0.0495494173247374,0.380730400722792,-0.307834981799559,-1.39963838509207,131
"ERBB2_UP.V1_DN",0.0144191426077278,0.0495494173247374,0.380730400722792,0.294750105758806,1.41038334844652,176
"PTEN_DN.V1_DN",0.0167067815850915,0.0563853878496838,0.352487857583619,-0.329247534162949,-1.42887022954607,103
"CAMP_UP.V1_DN",0.0171946641404199,0.0566117697562657,0.352487857583619,-0.285360504365926,-1.34612722007512,178
"ERBB2_UP.V1_UP",0.0173729240521873,0.0566117697562657,0.352487857583619,-0.305484933104814,-1.42735115971517,154
"CSR_LATE_UP.V1_DN",0.0190648206836358,0.0606172282165893,0.352487857583619,-0.318871177477017,-1.42336654436115,119
"ESC_V6.5_UP_LATE.V1_UP",0.019243564513203,0.0606172282165893,0.352487857583619,-0.314237385660895,-1.42182821660371,128
"P53_DN.V2_UP",0.021435877102462,0.0664160782354969,0.352487857583619,-0.341568070336256,-1.44221945462588,84
"KRAS.PROSTATE_UP.V1_DN",0.0248876720243077,0.0758672582676476,0.352487857583619,-0.363401762575622,-1.48822802779092,66
"RELA_DN.V1_DN",0.0263593605387368,0.0790780816162103,0.352487857583619,-0.352697052336811,-1.46780475039565,75
"RAPA_EARLY_UP.V1_DN",0.0268711927822074,0.0793539911849561,0.352487857583619,-0.299967580066949,-1.35780073439028,127
"ATF2_S_UP.V1_UP",0.030128019511183,0.0876030105786705,0.352487857583619,-0.308478605853021,-1.37697652919417,119
"KRAS.LUNG.BREAST_UP.V1_UP",0.0319189957514863,0.0914043969247109,0.321775918075361,-0.331458883775593,-1.40045922825668,86
"MYC_UP.V1_DN",0.0332470309404987,0.0937864007127501,0.321775918075361,-0.300567887119991,-1.34341932631962,120
"KRAS.300_UP.V1_DN",0.0351196525047032,0.0976119753439545,0.321775918075361,-0.3451600978705,-1.42722940311794,73
"P53_DN.V1_UP",0.0363507820007816,0.0995695333064888,0.321775918075361,-0.284662487728483,-1.31700290511836,147
"LEF1_UP.V1_DN",0.0375139825962051,0.101287753009754,0.321775918075361,-0.287974749255744,-1.31598396346987,137
"IL15_UP.V1_DN",0.0405935835089674,0.106090615810397,0.321775918075361,-0.311518647320719,-1.33390516191165,93
"IL21_UP.V1_UP",0.0398758187710878,0.106090615810397,0.321775918075361,-0.305132831943925,-1.35656601399813,117
"RAPA_EARLY_UP.V1_UP",0.0409767986992538,0.106090615810397,0.321775918075361,-0.308208154626475,-1.34980020467788,105
"P53_DN.V2_DN",0.0429990864350276,0.109821991030003,0.321775918075361,-0.326938912349146,-1.38699604460073,89
"PRC1_BMI_UP.V1_DN",0.0437755647836746,0.11031442325486,0.321775918075361,-0.314522528513514,-1.34606672976224,96
"ESC_V6.5_UP_LATE.V1_DN",0.0467292235167708,0.116208200587759,0.321775918075361,-0.283993258133329,-1.30770193397178,144
"KRAS.KIDNEY_UP.V1_UP",0.0484706632717068,0.118973446212371,0.321775918075361,-0.339842292488863,-1.39302945777134,70
"NRL_DN.V1_UP",0.0523138832997988,0.126760563380282,0.282013350011725,0.301368712653462,1.33303192010066,100
"BMI1_DN.V1_DN",0.0536950174731849,0.126854478780399,0.321775918075361,-0.321845901899117,-1.36849570413084,91
"CSR_LATE_UP.V1_UP",0.0532786885245902,0.126854478780399,0.282013350011725,0.277652771063611,1.29147843170235,145
"MTOR_UP.V1_DN",0.0558766859344894,0.128788946849006,0.266350657088526,-0.276815327965607,-1.26591034567696,138
"TGFB_UP.V1_DN",0.0555555555555556,0.128788946849006,0.266350657088526,-0.274131306922529,-1.27897420765564,152
"PRC2_SUZ12_UP.V1_DN",0.060665362035225,0.138141607525994,0.257206466468838,-0.291050545619665,-1.29312758850353,116
"PKCA_DN.V1_DN",0.0652591170825336,0.146833013435701,0.245041785430996,-0.296341910053182,-1.30772512178503,108
"VEGF_A_UP.V1_UP",0.066147859922179,0.147081712062257,0.245041785430996,-0.275911093477731,-1.27124734460278,145
"CAHOY_ASTROCYTIC",0.0694183864915572,0.150805460309245,0.234392647294686,-0.327333509753204,-1.32742859283656,64
"ESC_V6.5_UP_EARLY.V1_DN",0.068762278978389,0.150805460309245,0.241339976815091,-0.287560046502914,-1.27844055188812,117
"HOXA9_DN.V1_DN",0.0748031496062992,0.160656764495347,0.231126709673834,-0.266080079282454,-1.24810238079748,163
"CTIP_DN.V1_DN",0.0844529750479846,0.179343958247967,0.213927855492356,-0.313232109811146,-1.29857089562899,74
"PGF_UP.V1_DN",0.0854368932038835,0.179417475728155,0.213927855492356,-0.276609276607122,-1.25128697537577,126
"KRAS.PROSTATE_UP.V1_UP",0.0868725868725869,0.18042768042768,0.211400189384923,-0.302200264056658,-1.27219646989172,80
"CAHOY_NEURONAL",0.0939334637964775,0.192972007147111,0.204294756516886,-0.353416876871346,-1.32471667429801,45
"GCNP_SHH_UP_EARLY.V1_DN",0.100970873786408,0.205198872533667,0.195789002148949,-0.272385519435225,-1.23218012400342,126
"BCAT.100_UP.V1_UP",0.103313840155945,0.205540166204986,0.193813302725311,-0.365260013169096,-1.312604676201,37
"CYCLIN_D1_KE_.V1_UP",0.102514506769826,0.205540166204986,0.193813302725311,-0.264236244277993,-1.2225000354933,147
"CORDENONSI_YAP_CONSERVED_SIGNATURE",0.105263157894737,0.207236842105263,0.191892240384838,-0.333141297338646,-1.28475128320778,51
"KRAS.AMP.LUNG_UP.V1_UP",0.106666666666667,0.207835051546392,0.188204146308491,-0.320092808737179,-1.28079164436538,61
"MEL18_DN.V1_UP",0.111545988258317,0.208063310069791,0.186432558434075,-0.27849622453228,-1.22773320159444,110
"RB_P107_DN.V1_UP",0.11018711018711,0.208063310069791,0.193813302725311,0.275544074505029,1.22529544701252,108
"SIRNA_EIF4GI_DN",0.11228813559322,0.208063310069791,0.193813302725311,0.293445218869064,1.24545080628831,76
"SRC_UP.V1_UP",0.110441767068273,0.208063310069791,0.190023305279108,-0.288846915365227,-1.24045881462183,98
"STK33_SKM_DN",0.111111111111111,0.208063310069791,0.188204146308491,-0.249003267259463,-1.19093296637887,197
"CYCLIN_D1_KE_.V1_DN",0.120388349514563,0.220194174757282,0.178219874951973,-0.266439869534105,-1.20528401128923,126
"KRAS.DF.V1_DN",0.122330097087379,0.220194174757282,0.176694268938498,-0.265711827250745,-1.20274235667976,127
"WNT_UP.V1_UP",0.12156862745098,0.220194174757282,0.178219874951973,-0.279378003987344,-1.22353831754269,105
"E2F3_UP.V1_DN",0.124760076775432,0.221830985915493,0.173747838999571,-0.276377392586988,-1.21962384366959,108
"MTOR_UP.N4.V1_DN",0.126760563380282,0.221830985915493,0.176694268938498,0.248657815683376,1.17816326056714,160
"RPS14_DN.V1_DN",0.12655601659751,0.221830985915493,0.179782316298324,0.251873908833531,1.17643074868215,153
"WNT_UP.V1_DN",0.129158512720157,0.223953751413849,0.172324344900946,-0.272815364826087,-1.20268948659756,110
"KRAS.LUNG_UP.V1_UP",0.131630648330059,0.226165386676192,0.170932335370056,-0.293509179275777,-1.22761809759522,81
"NOTCH_DN.V1_UP",0.144869215291751,0.246669204415683,0.16440575583821,0.265500818680846,1.19475584666668,112
"JAK2_DN.V1_UP",0.152509652509653,0.252844950213371,0.156312403073186,-0.292366712775405,-1.20892991843615,73
"KRAS.300_UP.V1_UP",0.152509652509653,0.252844950213371,0.156312403073186,-0.291945799535551,-1.20718945145927,73
"SIRNA_EIF4GI_UP",0.152,0.252844950213371,0.159646701919906,-0.282793047153444,-1.19592192377036,87
"ATF2_UP.V1_UP",0.157587548638132,0.254564501646214,0.154190966581424,-0.260294637151359,-1.1618945341166,119
"JNK_DN.V1_DN",0.156673114119923,0.254564501646214,0.154190966581424,-0.260655025611759,-1.16527715433137,118
"MEK_UP.V1_UP",0.156626506024096,0.254564501646214,0.157402899305283,-0.247522680681207,-1.15776760696481,165
"KRAS.50_UP.V1_UP",0.16798418972332,0.269059422522945,0.150169802128406,-0.37127019130471,-1.23438589773892,28
"NFE2L2.V2",0.178781925343811,0.283947763781348,0.144630528034484,-0.222850750600067,-1.11730111721575,294
"AKT_UP.V1_DN",0.183044315992293,0.285912196054077,0.141225119642531,-0.250036539210572,-1.14344767000494,138
"EGFR_UP.V1_UP",0.182352941176471,0.285912196054077,0.142901149386948,-0.240698002439249,-1.1339712732995,173
"DCA_UP.V1_DN",0.187628865979381,0.290670948115599,0.144630528034484,0.250406793991421,1.15055895356479,136
"CRX_NRL_DN.V1_UP",0.192079207920792,0.293594658910629,0.139599673451922,0.257578115991173,1.14762821719748,102
"GCNP_SHH_UP_EARLY.V1_UP",0.192622950819672,0.293594658910629,0.142056643575821,0.243170000140822,1.13108473297744,145
"PDGF_UP.V1_DN",0.207619047619048,0.31392,0.130777137971974,-0.274957895087061,-1.14428091160277,75
"RB_P130_DN.V1_DN",0.216110019646365,0.324165029469548,0.130105630751129,-0.252917461931073,-1.12442581487073,117
"ESC_J1_UP_EARLY.V1_DN",0.220502901353965,0.328149987054326,0.127505315300183,-0.243576463160447,-1.11309314523681,137
"CAMP_UP.V1_UP",0.223968565815324,0.33070358546169,0.127505315300183,-0.232203345067991,-1.10529260768365,186
"HINATA_NFKB_IMMU_INF",0.226993865030675,0.332572406905407,0.129442887745046,-0.439228913145559,-1.21990434676827,14
"PRC2_EED_DN.V1_DN",0.229376257545272,0.333477789815818,0.127505315300183,0.233148212960558,1.10467735760528,160
"SINGH_KRAS_DEPENDENCY_SIGNATURE",0.238866396761134,0.344624038075223,0.125033367555272,-0.438611999877097,-1.20231421805319,13
"KRAS.50_UP.V1_DN",0.241650294695481,0.345999285586712,0.122107920287081,-0.399618705856856,-1.19602124179489,18
"AKT_UP_MTOR_DN.V1_DN",0.244701348747592,0.347733495588683,0.119887845115423,-0.241721085602584,-1.10542008378451,138
"CRX_NRL_DN.V1_DN",0.248015873015873,0.349813432835821,0.120985142145252,-0.264049679397639,-1.11564609769518,86
"ESC_J1_UP_LATE.V1_DN",0.257253384912959,0.360154738878143,0.116739204791222,-0.240129995180989,-1.09734351231482,137
"HINATA_NFKB_MATRIX",0.263917525773196,0.364090601249153,0.119348440591015,-0.460189467647997,-1.17836045965576,10
"PDGF_ERK_DN.V1_DN",0.263257575757576,0.364090601249153,0.11378726182188,-0.24057712799011,-1.09400342487406,129
"CRX_DN.V1_UP",0.270216962524655,0.367704280155642,0.114750719227023,-0.261330337618955,-1.10874476787329,88
"MTOR_UP.V1_UP",0.270428015564202,0.367704280155642,0.11378726182188,-0.241393171361789,-1.09031526328455,125
"TBK1.DN.48HRS_UP",0.278210116731518,0.375583657587549,0.111918316325105,-0.29088609546189,-1.11208154745883,49
"JNK_DN.V1_UP",0.287671232876712,0.38560186534538,0.110122263835536,-0.247780458847522,-1.09232466811466,110
"YAP1_UP",0.29718875502008,0.395554047174614,0.109684061970549,0.30051402724455,1.1064761344489,40
"PRC2_EZH2_UP.V1_DN",0.308488612836439,0.407722712070538,0.109250039480711,0.22996855296305,1.06030440896047,138
"RAF_UP.V1_DN",0.319672131147541,0.417103448275862,0.106323255932708,0.226350066203292,1.05566568192149,148
"VEGF_A_UP.V1_DN",0.32,0.417103448275862,0.104732821580651,0.220587823297207,1.05151279772075,171
"CAHOY_OLIGODENDROCUTIC",0.331236897274633,0.425876010781671,0.105520936843198,0.255215925211339,1.08294482522794,75
"CSR_EARLY_UP.V1_DN",0.329292929292929,0.425876010781671,0.103576326612592,0.237160027723409,1.05561044824651,104
"LTE2_UP.V1_UP",0.345238095238095,0.440878378378378,0.0995791200495904,0.220533750845492,1.04771596796982,165
"RB_DN.V1_UP",0.348088531187123,0.441535116740713,0.0999276973731092,-0.245576413181596,-1.055766243891,99
"GCNP_SHH_UP_LATE.V1_DN",0.361742424242424,0.455795454545455,0.0940503465727813,-0.22977612424063,-1.04488680604696,129
"EIF4E_DN",0.366533864541833,0.458774174823883,0.096240602328129,0.238294532411331,1.04178590023683,93
"PGF_UP.V1_UP",0.385542168674699,0.478738483345145,0.0937465422491719,0.218451494641394,1.03677128242105,164
"SNF5_DN.V1_DN",0.387550200803213,0.478738483345145,0.0934449219410994,-0.24181472876033,-1.03847815517384,98
"BCAT.100_UP.V1_DN",0.411646586345382,0.505202628696605,0.0899860794997137,-0.327835065909516,-1.02805495090924,22
"CYCLIN_D1_UP.V1_UP",0.414587332053743,0.505529069407467,0.0870515867946735,-0.224823508148175,-1.02047494328795,132
"KRAS.DF.V1_UP",0.464646464646465,0.562937062937063,0.0835990603684159,-0.2123672213126,-0.994268226812217,168
"PRC2_SUZ12_UP.V1_UP",0.50098231827112,0.603093364033386,0.0780892306943345,-0.221782378506615,-0.981713025710545,113
"ESC_V6.5_UP_EARLY.V1_UP",0.505091649694501,0.604191910077599,0.0795564677235957,0.215436699463624,0.965272356112376,110
"MYC_UP.V1_UP",0.515503875968992,0.612768758227293,0.0758886900606117,-0.213840771776836,-0.978120101643539,139
"PTEN_DN.V1_UP",0.51984126984127,0.6140625,0.0766746872490091,-0.230017637044079,-0.971856052825746,86
"YAP1_DN",0.524950099800399,0.616245769330903,0.0764767053228531,0.29411289049738,0.949053225963149,24
"MEK_UP.V1_DN",0.530938123752495,0.619427811044578,0.0758886900606117,-0.209142147804091,-0.97117286931973,159
"BRCA1_DN.V1_UP",0.537878787878788,0.619872505543237,0.0725351864394589,-0.242850091527778,-0.961334879986875,57
"GLI1_UP.V1_UP",0.535714285714286,0.619872505543237,0.0751181635276301,0.297041371194023,0.942153651095999,22
"EIF4E_UP",0.556862745098039,0.634018426647768,0.0725351864394589,-0.225162611915053,-0.952178053005467,85
"GLI1_UP.V1_DN",0.5564681724846,0.634018426647768,0.0749278818393739,-0.328882704875875,-0.924701674574625,15
"RB_P130_DN.V1_UP",0.575510204081633,0.651325919589393,0.0728938564822936,-0.223103426977833,-0.948640574866583,91
"BCAT_BILD_ET_AL_UP",0.607142857142857,0.681196871812309,0.0687943095604775,0.253382793987275,0.906885927172243,36
"E2F3_UP.V1_UP",0.61271676300578,0.681196871812309,0.0668966276500666,-0.206321383688875,-0.943532918013063,138
"LTE2_UP.V1_DN",0.611788617886179,0.681196871812309,0.0696133438850965,0.198030562159908,0.937831235356213,162
"NRL_DN.V1_DN",0.635270541082164,0.702141124353971,0.0670512579829467,0.210769438643402,0.923404081615861,94
"LEF1_UP.V1_UP",0.655737704918033,0.720548989706443,0.0665892104103933,0.200335789183757,0.929116063939026,142
"EGFR_UP.V1_DN",0.659574468085106,0.720575574960029,0.0635007968065945,-0.196952768412931,-0.920430892721986,155
"JAK2_DN.V1_DN",0.666026871401152,0.723442981004699,0.0626618230932491,-0.202672978960791,-0.894374157359218,108
"BMI1_DN_MEL18_DN.V1_UP",0.708414872798434,0.765088062622309,0.060640400949416,-0.201729200871819,-0.889310575241709,110
"BMI1_DN.V1_UP",0.727447216890595,0.781179113592741,0.0584693210386381,-0.197226141777941,-0.870337848026501,108
"TBK1.DF_UP",0.736220472440945,0.786133724809823,0.0590954798717342,-0.18378813578617,-0.904359216834409,258
"DCA_UP.V1_UP",0.754455445544554,0.801079096673712,0.0582216241124161,-0.201546460667768,-0.870858533743601,100
"RB_DN.V1_DN",0.794059405940594,0.838420266607666,0.055826471778749,0.191920558350093,0.85535803775763,103
"MTOR_UP.N4.V1_UP",0.807843137254902,0.843548911277218,0.0545680646670941,-0.182914899168692,-0.861744754895187,173
"TBK1.DN.48HRS_DN",0.804166666666667,0.843548911277218,0.057609110864425,0.212691461621243,0.805845897297343,47
"CSR_EARLY_UP.V1_UP",0.867588932806324,0.90095773791426,0.05163559644842,-0.182602871581984,-0.834270861339185,141
"PDGF_UP.V1_UP",0.875954198473282,0.904674008259292,0.0495901956956338,-0.17900376934077,-0.813505390625149,130
"CYCLIN_D1_UP.V1_DN",0.903092783505155,0.927633348274316,0.0517405459873163,0.175349925894231,0.816843467694185,147
"RB_P107_DN.V1_DN",0.931034482758621,0.95116495806151,0.0495901956956338,0.170580782224894,0.768176870693507,113
"BCAT_BILD_ET_AL_DN",0.939759036144578,0.954916439953362,0.048701086452153,0.179743486895209,0.6735260217523,43
"SRC_UP.V1_DN",0.955284552845528,0.965501499934786,0.048505983646947,0.163899276666395,0.745679005817581,123
"PDGF_ERK_DN.V1_UP",0.963531669865643,0.968656838322375,0.0454967810085007,-0.163620094487968,-0.722037959303013,108
"BCAT_GDS748_DN",0.986138613861386,0.986138613861386,0.0458620343117985,-0.163681310480675,-0.592476753476155,38
