"pathway","pval","padj","log2err","ES","NES","size"
"GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN",0.00355233808491858,0.018410848653309,0.431707695803346,0.303726750211582,1.43534122906429,165
"GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_DN",0.0035624669594909,0.0184446184870193,0.431707695803346,-0.36565400049673,-1.60493759905335,105
"GSE3982_MAC_VS_EFF_MEMORY_CD4_TCELL_DN",0.00357558596100996,0.018493785543015,0.431707695803346,0.321243772468529,1.49862186774834,143
"GSE7596_AKT_TRANSD_VS_CTRL_CD4_TCONV_WITH_TGFB_DN",0.00358094208660149,0.0185027422592112,0.431707695803346,-0.403384627696738,-1.63866980519304,68
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_DN",0.00362832320960363,0.0187078987779443,0.431707695803346,0.302525585870252,1.42966480872663,165
"GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD8_TCELL_DN",0.00363164107520917,0.0187078987779443,0.431707695803346,-0.315342437227886,-1.47504077747503,166
"GSE8835_HEALTHY_VS_CLL_CD8_TCELL_DN",0.00363164107520917,0.0187078987779443,0.431707695803346,-0.31530729161477,-1.47487638091315,166
"GSE360_L_DONOVANI_VS_T_GONDII_MAC_UP",0.00365292022213422,0.0187985461028178,0.431707695803346,-0.321687837915923,-1.48031342853978,155
"GSE3982_NEUTROPHIL_VS_TH1_UP",0.0036600687939975,0.0188163657536327,0.431707695803346,-0.318320789519428,-1.47290601521427,157
"GSE20727_CTRL_VS_H2O2_TREATED_DC_UP",0.00367423316300594,0.0188551952693443,0.431707695803346,-0.301126171122891,-1.42810054561362,187
"GSE22342_CD11C_HIGH_VS_LOW_DECIDUAL_MACROPHAGES_DN",0.00367500867639521,0.0188551952693443,0.431707695803346,-0.340389889592302,-1.5218364392867,119
"GSE12366_GC_VS_MEMORY_BCELL_DN",0.00371115982020034,0.0189644353174402,0.431707695803346,-0.300783765290465,-1.42647667494743,187
"GSE12366_GC_VS_NAIVE_BCELL_DN",0.00370355475986678,0.0189644353174402,0.431707695803346,-0.306548019568493,-1.4466477853775,181
"GSE40666_UNTREATED_VS_IFNA_STIM_STAT1_KO_CD8_TCELL_90MIN_DN",0.00371115982020034,0.0189644353174402,0.431707695803346,-0.306533802063995,-1.45303139258255,186
"GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_DN",0.00371115982020034,0.0189644353174402,0.431707695803346,-0.306725935803369,-1.4567346928175,188
"GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN",0.00373916129800184,0.0190884184262994,0.431707695803346,-0.329857259544907,-1.51751893798286,149
"GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_UP",0.0037480864804263,0.0191148666159603,0.431707695803346,-0.300322707176366,-1.42429009202158,187
"GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP",0.00385786483127174,0.0196550897840741,0.431707695803346,0.303584454957527,1.4680149922914,191
"GSE4748_CTRL_VS_LPS_STIM_DC_3H_DN",0.0038732348106792,0.0197137225408946,0.431707695803346,-0.316565354604918,-1.47856301283745,173
"GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_DN",0.00388509464353235,0.0197543905928612,0.431707695803346,-0.312424277309956,-1.43816763845609,156
"GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_MAC_UP",0.00392691183190064,0.0199471491560724,0.407017918923954,-0.310674427054608,-1.45679133443568,170
"GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4MID_BCELL_UP",0.00393456663079324,0.0199661656562619,0.407017918923954,-0.330995264052844,-1.5103203361833,139
"GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_UP",0.00396000789197751,0.0200753130968671,0.407017918923954,0.317805409124735,1.49383197436481,157
"GSE23984_CTRL_VS_HYPOCALEMIC_VITAMIND_ANALOG_TCELL_UP",0.00397329268030892,0.0201027345222765,0.407017918923954,-0.306768636600149,-1.44787037528026,180
"GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP",0.00397329268030892,0.0201027345222765,0.407017918923954,-0.326156249555143,-1.49226749801812,146
"GSE7460_CD8_TCELL_VS_TREG_ACT_DN",0.00401278863140543,0.0202824613498265,0.407017918923954,0.297031913585799,1.4308146573605,187
"GSE36392_TYPE_2_MYELOID_VS_NEUTROPHIL_IL25_TREATED_LUNG_UP",0.00407895041827027,0.0205964805986842,0.407017918923954,-0.315881366885665,-1.48031159052809,171
"GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_UP",0.00408535725402371,0.020608447412837,0.407017918923954,0.308004931723365,1.45517836302755,167
"GSE10147_IL3_VS_IL3_AND_CPG_STIM_PDC_DN",0.00411078478879979,0.0207162451597462,0.407017918923954,0.323686828798496,1.51084979311629,147
"GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_DN",0.00413502142174573,0.0207973244906522,0.407017918923954,-0.31638695449034,-1.45109686298255,145
"GSE3982_DC_VS_NEUTROPHIL_LPS_STIM_DN",0.00413467655736618,0.0207973244906522,0.407017918923954,-0.321126976704872,-1.47490515843623,142
"FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_UP",0.00416004287191381,0.0209025776192126,0.407017918923954,-0.366572167692793,-1.5516691169168,86
"GSE14415_INDUCED_TREG_VS_TCONV_UP",0.00418628740134018,0.0210137632092838,0.407017918923954,0.311556112881463,1.47764744542272,169
"GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_UP",0.00420181037062781,0.021029648962799,0.407017918923954,-0.303931685914259,-1.44554991451496,191
"GSE3982_MAST_CELL_VS_NEUTROPHIL_DN",0.00419878006988348,0.021029648962799,0.407017918923954,-0.313318106943274,-1.46297392606133,164
"GSE40493_BCL6_KO_VS_WT_TREG_UP",0.00419483084501638,0.021029648962799,0.407017918923954,0.308688898364007,1.46241401434259,168
"GSE9601_NFKB_INHIBITOR_VS_PI3K_INHIBITOR_TREATED_HCMV_INF_MONOCYTE_DN",0.00423158303917945,0.0211579151958972,0.407017918923954,-0.31274121293503,-1.46334377924008,168
"GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP",0.00425406373617128,0.0212495062359632,0.407017918923954,-0.426540820567879,-1.66412328924937,55
"GSE33424_CD161_HIGH_VS_NEG_CD8_TCELL_DN",0.00427041135627071,0.021310312779826,0.407017918923954,0.301240856502377,1.43980704268238,177
"GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_UP",0.00428478074889145,0.0213402982664301,0.407017918923954,0.311337035554801,1.49016623579583,178
"GSE27786_CD8_TCELL_VS_MONO_MAC_UP",0.00428175991316181,0.0213402982664301,0.407017918923954,0.292222327617902,1.41067771237159,189
"GSE38696_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP",0.00430209299434152,0.0214056381443601,0.407017918923954,0.306568176002025,1.46631801782299,176
"GSE3039_ALPHAALPHA_CD8_TCELL_VS_B2_BCELL_DN",0.00434182468148272,0.0215822930856566,0.407017918923954,-0.304104618714867,-1.44151657874846,186
"GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN",0.00442157248175485,0.0219573224896484,0.407017918923954,-0.293388999930882,-1.39675484085974,194
"GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_DN",0.00443969368045057,0.0220258855575317,0.407017918923954,0.309890977205211,1.45907474970873,160
"GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN",0.00446342535710218,0.022122122765055,0.407017918923954,-0.304332054110893,-1.44094988708291,184
"FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_336HR_DN",0.00449715309252392,0.0222676688043983,0.407017918923954,-0.50755993890118,-1.68840978923054,29
"GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP",0.00452817904002185,0.0223995678287902,0.407017918923954,0.304795953237495,1.46858896226257,186
"GSE40666_UNTREATED_VS_IFNA_STIM_STAT4_KO_EFFECTOR_CD8_TCELL_90MIN_DN",0.004537199316994,0.0224224612906625,0.407017918923954,-0.30362619785241,-1.43760780240199,184
"GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP",0.00456447706839878,0.0225187231781961,0.407017918923954,-0.298200720852213,-1.41422650367253,187
"GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP",0.00456550019381645,0.0225187231781961,0.407017918923954,-0.306951659262835,-1.4505152214275,182
"GSE17721_LPS_VS_POLYIC_2H_BMDC_DN",0.00457452292147221,0.0225414474074475,0.407017918923954,0.291377865634917,1.40660114605288,189
"GSE22589_HIV_VS_HIV_AND_SIV_INFECTED_DC_DN",0.00458358138270285,0.0225643037210203,0.407017918923954,0.299352629034675,1.44173571974274,185
"GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN",0.00459267579020821,0.0225872927832494,0.407017918923954,0.301739429509217,1.45909317506707,191
"GSE3982_MAST_CELL_VS_EFF_MEMORY_CD4_TCELL_DN",0.00460090252415871,0.0226059743848222,0.407017918923954,0.313910221285136,1.46500004225635,145
"GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP",0.00464742746667209,0.0227921024386824,0.407017918923954,-0.321419805123828,-1.47767510830756,152
"GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP",0.00464771373921025,0.0227921024386824,0.407017918923954,0.291039581057417,1.4049681068604,189
"GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_UP",0.00466615704769918,0.0228605870715013,0.407017918923954,0.300838483501358,1.45473655461045,191
"GSE7460_FOXP3_MUT_VS_WT_ACT_WITH_TGFB_TCONV_UP",0.00470469227289621,0.0230272809713664,0.407017918923954,0.305827443885816,1.45862976220692,175
"GSE3982_DC_VS_NEUTROPHIL_DN",0.00471947917354113,0.0230775298667888,0.407017918923954,-0.307060973832763,-1.43984739929793,170
"GSE40274_CTRL_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",0.00472867893801197,0.0231003884962212,0.407017918923954,-0.329071643711237,-1.50154292080445,139
"GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_DN",0.00473355541567472,0.0231021036300377,0.407017918923954,0.328455036028813,1.52216171867948,139
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN",0.00473963832910606,0.0231096978701876,0.407017918923954,0.292331243326728,1.41355012952136,192
"GSE13411_NAIVE_VS_MEMORY_BCELL_UP",0.0047471176467485,0.0231114935737786,0.407017918923954,0.353238830561206,1.54314273828451,103
"GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP",0.00474906106932297,0.0231114935737786,0.407017918923954,0.294702089447052,1.41959180091202,187
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY5_DN",0.00476061366809795,0.0231236277598859,0.407017918923954,0.298396972385034,1.42664357514863,180
"GSE7596_AKT_TRANSD_VS_CTRL_CD4_TCONV_WITH_TGFB_UP",0.00476061366809795,0.0231236277598859,0.407017918923954,0.321898115296949,1.50552639229946,146
"GSE7568_CTRL_VS_3H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN",0.00478245578153913,0.0232076395102255,0.407017918923954,0.315002706520837,1.47979108399384,158
"GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",0.00480229999640029,0.0232818057755209,0.407017918923954,0.321524878631749,1.50075861339705,147
"GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_DN",0.00481311963333361,0.0232900243868892,0.407017918923954,0.291858286988529,1.41126317761875,192
"GSE45365_NK_CELL_VS_CD11B_DC_MCMV_INFECTION_DN",0.00481024781936261,0.0232900243868892,0.407017918923954,-0.304378580154412,-1.42979514443477,177
"GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_DN",0.00482602602764853,0.0233082903227491,0.407017918923954,-0.312201619634758,-1.4526810189375,161
"GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_DN",0.00482581357145344,0.0233082903227491,0.407017918923954,0.305053970415538,1.45440396353925,172
"GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_DN",0.00483222112602939,0.0233161520306049,0.407017918923954,-0.322363430260979,-1.48223376000957,148
"GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TCONV_UP",0.00485768616077644,0.0234168912660658,0.407017918923954,-0.306668960680061,-1.43838547937176,176
"GSE3982_NKCELL_VS_TH2_UP",0.00486932071240965,0.0234508322989163,0.407017918923954,-0.313551184105456,-1.43923654053702,144
"GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_UP",0.00487692452180922,0.0234653154418813,0.407017918923954,-0.312696714363561,-1.46735055842178,178
"GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_48H_DN",0.00490063089939423,0.0235571758393668,0.407017918923954,0.298886088207506,1.43512234635454,183
"GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_UP",0.00492605066245714,0.0236570918455726,0.407017918923954,-0.316583309334384,-1.44991540984097,143
"GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_DN",0.00495026036103354,0.0237510142322145,0.407017918923954,-0.312444230724352,-1.46616576180587,178
"GSE32986_UNSTIM_VS_GMCSF_STIM_DC_UP",0.00499392931331777,0.0239380367553871,0.407017918923954,-0.304351342121571,-1.43646135673569,180
"GSE20715_0H_VS_6H_OZONE_LUNG_UP",0.00500377927251564,0.0239627515817939,0.407017918923954,-0.306272234659448,-1.43652469454999,176
"GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_DN",0.00506987444126237,0.0242565220455899,0.407017918923954,-0.322238592158986,-1.48087249291634,150
"GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN",0.00508685910990317,0.024313975158567,0.407017918923954,-0.327337637702908,-1.48023105075307,128
"GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_DN",0.0050914083143013,0.024313975158567,0.407017918923954,0.309106206389042,1.4660280358834,169
"GSE7219_WT_VS_NIK_NFKB2_KO_DC_UP",0.00509693209823961,0.0243176059453395,0.407017918923954,-0.302241542329681,-1.42632484945028,181
"GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP",0.00511719822984295,0.0243915004326314,0.407017918923954,-0.36560080923685,-1.56185417959236,91
"GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN",0.00512508301245541,0.0244062955024113,0.407017918923954,0.302683554671358,1.44715130360495,179
"GSE28726_NAIVE_VS_ACTIVATED_VA24NEG_NKTCELL_DN",0.00514378279422886,0.0244725173947235,0.407017918923954,-0.325653368023193,-1.49263527459807,140
"GSE10240_CTRL_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP",0.00522197067450024,0.0247567334306223,0.407017918923954,0.298744433266615,1.43745621746987,184
"GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN",0.00521999195713051,0.0247567334306223,0.407017918923954,0.307621144570591,1.45537106098244,164
"GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_DN",0.00521369828851935,0.0247567334306223,0.407017918923954,-0.315255485060885,-1.44383412627692,143
"KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN",0.00522291908027037,0.0247567334306223,0.407017918923954,-0.303728310450722,-1.42459279366789,176
"GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_DN",0.00523324105473731,0.0247826489651521,0.407017918923954,-0.306629470840395,-1.43279752272596,174
"GSE27786_CD8_TCELL_VS_NEUTROPHIL_UP",0.005264453228026,0.0249073528536355,0.407017918923954,0.300966358826117,1.45013694535502,186
"GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_UP",0.00529596571713504,0.0250332453573837,0.407017918923954,-0.303589445301838,-1.42394146719095,176
"GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_DN",0.00530621690365826,0.0250584988836035,0.407017918923954,-0.311826888584618,-1.46131113069801,171
"GSE22886_NEUTROPHIL_VS_MONOCYTE_DN",0.00531730918413068,0.0250876741081212,0.407017918923954,-0.301470652286417,-1.43384482710479,191
"GSE24726_WT_VS_E2_2_KO_PDC_DN",0.0053808709791332,0.0253641240521468,0.407017918923954,-0.301225355544679,-1.42786829674621,186
"GSE2585_CD80_HIGH_VS_LOW_MTEC_DN",0.00538891393034893,0.0253786029653425,0.407017918923954,-0.323279316566413,-1.4728504534492,132
"GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_DN",0.00540412239530016,0.0254267694267349,0.407017918923954,0.330243735044542,1.50433717073731,121
"GSE29618_PDC_VS_MDC_UP",0.00541170829339301,0.0254390155043935,0.407017918923954,0.293378487545846,1.41321595739442,187
"GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_DN",0.00542576173582711,0.0254754241431361,0.407017918923954,-0.34847489957244,-1.54684582070324,111
"GSE9037_CTRL_VS_LPS_1H_STIM_IRAK4_KO_BMDM_DN",0.0054294341758535,0.0254754241431361,0.407017918923954,-0.312739121728959,-1.45534414028995,162
"GSE17721_PAM3CSK4_VS_CPG_4H_BMDC_DN",0.00545060156055468,0.0255512589225268,0.407017918923954,-0.311574103350094,-1.46012650586157,171
"GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_UP",0.00545742808655989,0.0255597893411819,0.407017918923954,0.302885372416953,1.44459768924284,175
"GSE7768_OVA_ALONE_VS_OVA_WITH_LPS_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN",0.00548266392267559,0.0256544448444169,0.407017918923954,-0.307942416987845,-1.41753650655162,156
"GSE7459_UNTREATED_VS_IL6_TREATED_ACT_CD4_TCELL_UP",0.00553979073995205,0.0258980144024315,0.407017918923954,0.355234636742423,1.54719354829244,94
"GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_6H_DN",0.00555896342060547,0.0259638684923979,0.407017918923954,0.29984673735561,1.44474230767682,186
"NAKAYA_MONOCYTE_FLUMIST_AGE_18_50YO_7DY_UP",0.00558956805792257,0.0260829478388434,0.407017918923954,-0.2472798098221,-1.30541425868841,469
"GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP",0.00559919619755277,0.0261040151493214,0.407017918923954,0.288778056211173,1.39405079358534,189
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN",0.00562333200613858,0.026192618513994,0.407017918923954,-0.309194568090229,-1.44695396690286,165
"GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP",0.0056500550359302,0.0262931002355731,0.407017918923954,0.287668568469149,1.39438664753124,193
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP",0.00568397170361938,0.0264027984958844,0.407017918923954,-0.31014325521904,-1.4431034039326,161
"GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN",0.00568361971931197,0.0264027984958844,0.407017918923954,0.299978485358635,1.44836863059408,190
"GSE7509_UNSTIM_VS_FCGRIIB_STIM_MONOCYTE_DN",0.00572432351107604,0.0265660650218575,0.407017918923954,0.31804842734801,1.4845318311016,147
"GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP",0.00575852291862134,0.026676279037715,0.407017918923954,0.304123835638904,1.43010391302906,156
"NAKAYA_PBMC_IMUVAC_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0DY_PREIMM_TIV_UP",0.00575695573697752,0.026676279037715,0.407017918923954,-0.505278907964814,-1.72806811563256,32
"GSE24492_LYVE_NEG_VS_POS_MACROPHAGE_DN",0.00577777527891159,0.026741199273657,0.407017918923954,-0.32270466731361,-1.47113405347883,134
"GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_10DY_UP",0.00583787680155351,0.0269948922752995,0.407017918923954,-0.299674590123849,-1.42530245516435,191
"GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP",0.00589196056110352,0.0271957130781496,0.407017918923954,-0.304847008320379,-1.42446855201082,174
"GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_DN",0.00588859468494968,0.0271957130781496,0.407017918923954,0.296268477920601,1.42554276566965,184
"GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_DN",0.00594699265941622,0.0273868523174446,0.407017918923954,-0.318551916489709,-1.46519303694351,147
"GSE37301_MULTIPOTENT_PROGENITOR_VS_LYMPHOID_PRIMED_MPP_UP",0.00595482978890569,0.0273868523174446,0.407017918923954,0.315531378843891,1.46191548508458,141
"GSE3982_MAST_CELL_VS_NKCELL_UP",0.00595338609719563,0.0273868523174446,0.407017918923954,-0.303026238339705,-1.43424234172439,183
"HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP",0.00595453600304881,0.0273868523174446,0.407017918923954,-0.26242373476366,-1.35068571598486,350
"GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_UP",0.00601641280719151,0.0276451731599574,0.407017918923954,-0.303571634481284,-1.42348544965717,170
"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN",0.00605173421310457,0.0277824668686141,0.407017918923954,0.291647001351724,1.41902335677179,195
"GSE7460_WT_VS_FOXP3_HET_ACT_TCONV_DN",0.00607317253778307,0.027855836303129,0.407017918923954,0.306000651809654,1.46462446604107,178
"GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_DN",0.00612183171235807,0.0280538158811382,0.407017918923954,0.307329016266619,1.45255999344724,166
"GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP",0.00614798445903864,0.0281270399270315,0.407017918923954,-0.357412294194747,-1.51289614374963,86
"GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP",0.00614882988414637,0.0281270399270315,0.407017918923954,-0.330347207726975,-1.4778744798023,118
"GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_UP",0.00617252644330364,0.0281849262013105,0.407017918923954,-0.301672413960219,-1.4278346053549,183
"GSE40274_CTRL_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",0.00617252401584835,0.0281849262013105,0.407017918923954,-0.317612725301829,-1.46038991975574,148
"SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_DN",0.00622220559938921,0.0283863803260785,0.407017918923954,0.30481695741992,1.45895889718275,178
"GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_UP",0.0062473458240332,0.0284756253854371,0.407017918923954,0.300677527700741,1.43814300026744,176
"GSE22886_NAIVE_VS_IGG_IGA_MEMORY_BCELL_UP",0.006255936502549,0.0284893450896634,0.407017918923954,-0.309227592975123,-1.43884280732502,161
"GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN",0.00626915923608661,0.0285241157755991,0.407017918923954,0.290737317013971,1.41459724123973,195
"GSE5589_WT_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP",0.00634781116988833,0.0288562564757613,0.407017918923954,0.317552792375298,1.45925215696121,130
"GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_DN",0.00635623089214337,0.0288688244700996,0.407017918923954,0.28789169308065,1.3920829515559,192
"GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP",0.00636886753407606,0.0288748390421477,0.407017918923954,0.297785782892838,1.4348120742088,186
"GSE31082_DP_VS_CD8_SP_THYMOCYTE_UP",0.00636886753407606,0.0288748390421477,0.407017918923954,0.294833940855872,1.41975371872005,188
"GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP",0.00637908485889839,0.0288954997379559,0.407017918923954,0.286215242978393,1.387342090423,193
"GSE3982_EOSINOPHIL_VS_TH2_DN",0.00640429863304423,0.0289839933702933,0.407017918923954,0.287126478472256,1.38607794659062,189
"FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_DN",0.00642971251650869,0.029073235072433,0.407017918923954,-0.565032054121381,-1.75632300899451,20
"GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN",0.00643620310552811,0.0290768290740894,0.407017918923954,-0.309201333455693,-1.43888089960353,162
"GSE5503_PLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN",0.00644249524516975,0.0290795209784187,0.407017918923954,0.290658657743384,1.40011442800012,187
"LI_PBMC_MENOMUNE_A_C_Y_W_135_AGE_18_45YO_CORRELATED_WITH_ANTIBODY_RESPONSE_3DY_NEGATIVE",0.00648115021664076,0.0292281553497801,0.407017918923954,-0.540770403671136,-1.73582921643503,24
"GSE3982_MAST_CELL_VS_MAC_DN",0.00649930313597447,0.0292841504935125,0.407017918923954,-0.305887239272153,-1.43646699495792,175
"GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_DN",0.00651283054721813,0.0293192239361098,0.407017918923954,-0.342103182104421,-1.49830709967106,104
"GSE17721_PAM3CSK4_VS_GADIQUIMOD_16H_BMDC_UP",0.0065207769482324,0.0293291333222259,0.407017918923954,-0.301517306126207,-1.39816564806148,160
"GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP",0.00658653477300891,0.0295727880529556,0.407017918923954,0.301815507079624,1.41924928962131,156
"GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_UP",0.00658483173161385,0.0295727880529556,0.407017918923954,-0.335374506645114,-1.52482274140207,131
"GSE11864_UNTREATED_VS_CSF1_IN_MAC_UP",0.00659282900311228,0.0295750369603587,0.407017918923954,-0.302798724697656,-1.41986117879019,170
"GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN",0.00661858224140569,0.0296384757389264,0.407017918923954,0.292025622492877,1.41725689669075,194
"GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_UP",0.00661858224140569,0.0296384757389264,0.407017918923954,0.291971591343064,1.41699467305758,194
"GSE27786_LSK_VS_LIN_NEG_CELL_DN",0.0066405227629516,0.0297106649472988,0.407017918923954,0.301270356369412,1.41848586163666,160
