"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CLEC10A",682.582842403089,-1.03856511383172,0.897677793480818,-1.15694642484649,0.247294249705491,0.956062424918607
"AL512791.2",28.9978365078073,-0.60176976700468,0.520183253264866,-1.15684186914467,0.247336972242298,0.956062424918607
"PPM1K-DT",25.5006015937952,-0.782425940535603,0.676464001947618,-1.15664091257319,0.247419099679055,0.956062424918607
"AC092384.1",11.0093871413118,-1.28475090234735,1.11089252191513,-1.15650333133263,0.247475337735802,0.956062424918607
"SRPK1",1109.62566795804,0.320388822392687,0.277037117114025,1.1564833829137,0.247483492644932,0.956062424918607
"FBXL14",100.808594574071,-0.461873120976317,0.399428347649356,-1.1563353570032,0.247544011481305,0.956062424918607
"AL356215.1",17.0060587360243,1.43922831047539,1.24501905627699,1.15598898122824,0.247685664056898,0.956062424918607
"MZF1-AS1",130.298419200184,-0.675725721905156,0.584569545678047,-1.15593726512279,0.247706818554315,0.956062424918607
"IFITM2",10327.7026266051,-0.433426790920068,0.375076658231005,-1.1555685522108,0.247857677396746,0.956062424918607
"NCBP2AS2",899.929890072715,0.331091504017003,0.286523127722675,1.15554896614651,0.247865692830738,0.956062424918607
"MT3",7.86757320578889,-1.27235574772553,1.1010837694588,-1.1555485450039,0.247865865181844,NA
"ABCD1",125.319881005085,-0.403391623946774,0.3490956900115,-1.15553309733926,0.247872187141226,0.956062424918607
"ADCK1",29.6048856575726,-0.805394605800036,0.69709527289595,-1.15535800788632,0.247943850418049,0.956062424918607
"PDZD11",243.134498229778,-0.277669067282702,0.240334461643751,-1.15534437043944,0.247949432768515,0.956062424918607
"NAP1L5",159.69886807604,0.38820520265424,0.336018143245547,1.15531024278816,0.247963402961653,0.956062424918607
"ZNF45",129.124068202821,0.446287770265425,0.386416216775026,1.15494058191988,0.248114759359018,0.956326446892689
"ZDHHC11B",90.977478245116,1.11073680226788,0.961842547713167,1.1548010689574,0.24817189927085,0.956326446892689
"MOB2",494.350745864705,0.460948296238007,0.399289413570857,1.15442153127911,0.248327391988411,0.956326446892689
"ARL2BP",830.130715173211,0.499878891826176,0.433062971968232,1.15428684552335,0.248382587750769,0.956326446892689
"PGAP2",132.072411271132,-0.430557171938563,0.373244432971127,-1.15355283000797,0.24868354653482,0.956326446892689
"NELFCD",665.685816178449,0.278312482880464,0.241266987997075,1.15354564331792,0.248686494459537,0.956326446892689
"ELOVL4",225.704477794302,0.528804633645791,0.458550205905838,1.15320989247223,0.248824244103778,0.956326446892689
"RASSF5",2804.37272379191,-0.376739347197468,0.326705106011999,-1.153148023293,0.24884963320348,0.956326446892689
"CBX1",378.655702896734,0.353074398107251,0.306183362809051,1.15314690800964,0.248850090896133,0.956326446892689
"COG2",292.540762865244,0.270362434027385,0.234467736640649,1.15309013470689,0.248873390437547,0.956326446892689
"PRR3",354.277320361244,-0.412164427127525,0.357485266653589,-1.15295500423216,0.248928853591963,0.956326446892689
"CSTF3",191.230584292669,0.441015888706948,0.382545546976029,1.15284543812657,0.248973830412536,0.956326446892689
"CHST7",723.971316553734,0.5078071354789,0.440588845298656,1.15256466634937,0.249089112993288,0.956326446892689
"RTN1",66.4934960363771,-0.907778725457361,0.787663933623221,-1.1524949749592,0.249117733484488,0.956326446892689
"CPED1",54.331417825088,-0.595524624658757,0.516888859146522,-1.15213283111204,0.249266493814031,0.956326446892689
"LRP8",53.0477755954975,0.516554510018715,0.448349311838691,1.1521251318538,0.249269657165459,0.956326446892689
"DMC1",9.86508080053956,-1.15095387041516,0.999020939958983,-1.15208182769664,0.249287449826515,NA
"FYN",4791.51066542854,0.353347960347022,0.306758322071988,1.15187734096453,0.249371480614919,0.956326446892689
"VPS35L",300.279080285391,-0.273011298715761,0.237052262341014,-1.15169244123483,0.249447479457173,0.956326446892689
"TIGD3",41.9103894630589,-0.700635953659493,0.608357361662903,-1.15168484481613,0.249450602139004,0.956326446892689
"PRDM10",160.701327274829,0.43132216044681,0.374650153925861,1.15126647067163,0.249622626597844,0.956326446892689
"AL034417.4",8.66969887625093,-1.17018162415239,1.01682593622041,-1.15081803332242,0.249807104281299,NA
"PRRG4",397.20028330313,1.15421304958142,1.00304336410748,1.15071101697428,0.249851142627566,0.956326446892689
"RASSF7",292.709523800118,0.328618776359387,0.285583253967807,1.15069343805583,0.249858377054923,0.956326446892689
"FTCDNL1",46.0876680763859,-0.669457804168988,0.581797941767411,-1.1506706299704,0.249867763711549,0.956326446892689
"GNAS",4658.02631015364,0.341029392874812,0.296405885567037,1.15054865466794,0.249917966770417,0.956326446892689
"DCHS1",12.0608061465308,-0.987228822789974,0.858194308240526,-1.15035582654235,0.249997346077643,0.956326446892689
"ACAP3",127.99644282052,0.359503882488485,0.312552171665944,1.15022039543761,0.250053107949592,0.956326446892689
"NUP54",675.587816871681,0.247612837143428,0.215305398572728,1.15005401065123,0.250121626461184,0.956326446892689
"ZNF136",357.802011452406,0.306727618593368,0.266815204457819,1.14958822986364,0.25031350824182,0.956326446892689
"SH3TC1",395.156409764902,-0.480811063213139,0.418269562992817,-1.14952438750939,0.250339816571942,0.956326446892689
"TMEM87A",1503.0692428271,0.285615688976627,0.248526845967331,1.14923475516271,0.250459193302747,0.956326446892689
"TMCO1-AS1",24.3040984895207,-0.636077307674569,0.553516515139741,-1.1491568729688,0.250491300508669,0.956326446892689
"RMND1",155.699041119098,0.477107403174221,0.415318187487712,1.14877560758963,0.250648519959371,0.956326446892689
"TMA7",5707.26241848649,0.358774995973782,0.312342740829956,1.14865802554094,0.250697020253472,0.956326446892689
"ZFPM1",37.3131392668662,0.763939410075006,0.665107172396889,1.14859595833548,0.25072262440279,0.956326446892689
"SLC35A2",225.849774390909,0.307375657723561,0.267640143448319,1.14846619704833,0.250776159814665,0.956326446892689
"SURF4",2765.78670625767,0.399463211349318,0.347852232871864,1.14837041019215,0.250815683567247,0.956326446892689
"TRIM56",442.591845011064,0.387613634140333,0.337552365492428,1.14830667406189,0.250841984898071,0.956326446892689
"TRAV16",111.670126025782,0.413438449305616,0.360078524799867,1.1481896887225,0.250890265039574,0.956326446892689
"PAIP2B",35.8794746428845,-0.535371913296607,0.466318070114201,-1.14808313811535,0.250934244384594,0.956326446892689
"APBA2",233.197984787878,-0.721500362283877,0.628705593989349,-1.14759653672829,0.251135160158545,0.956326446892689
"AZGP1",47.4535507429623,-3.27067173520335,2.85070084304334,-1.14732197985098,0.251248573123754,0.956326446892689
"ENO2",304.442776108033,0.416610933791119,0.363281528517701,1.1467991105714,0.251464656901658,0.956326446892689
"ARPC3",7478.53591699155,-0.331832251916206,0.289386148238268,-1.14667634901098,0.25151540879264,0.956326446892689
"NYAP1",5.94121346009491,-1.53518231259282,1.33935256958796,-1.14621224272942,0.251707343446474,NA
"HIST1H2AH",87.7393886257648,0.848527518459514,0.740406172659057,1.14602977364729,0.251782832881329,0.956326446892689
"C22orf39",538.427856786517,0.30799334599413,0.268831544844607,1.1456741290244,0.251930012286174,0.956326446892689
"TTC14",1096.95903151816,0.313292123710766,0.273461783542238,1.14565230889886,0.251939044245066,0.956326446892689
"HCG18",2158.04381148608,-0.498706938975677,0.435325635801959,-1.14559515443412,0.251962703143292,0.956326446892689
"NPIPB5",678.002153914527,0.729007015775627,0.63636657165525,1.14557716927118,0.251970148361367,0.956326446892689
"GGH",162.323819923056,0.595372870040505,0.519787018456445,1.14541696675788,0.252036473275428,0.956326446892689
"AC009318.1",9.00893826635058,-1.16166984177392,1.0143210268309,-1.14526842197424,0.252097982686583,NA
"PALD1",61.7873003738835,-0.62357645557092,0.544521516906788,-1.14518239630495,0.252133608973446,0.956326446892689
"ZFYVE21",152.89401472954,0.594926938941739,0.519639095912238,1.14488487032973,0.252256852115724,0.956326446892689
"BHLHE41",78.6865948270034,-0.898286139038525,0.784657447405826,-1.14481311814266,0.252286580056593,0.956326446892689
"DHX35",98.204734826977,0.40856822782345,0.356914072807472,1.14472434390067,0.25232336385413,0.956326446892689
"MS4A14",44.3489753214084,-1.07028715160776,0.935040900983122,-1.14464206911424,0.252357457926041,0.956326446892689
"NFE2L1",293.469657378089,0.385497981904891,0.336851083787445,1.14441662936178,0.252450894969963,0.956326446892689
"RAB34",198.737480405496,-0.491376074163781,0.429411866537659,-1.14430017532058,0.252499170618868,0.956326446892689
"AC243772.2",14.3926379530654,-0.988910627041297,0.864286151873121,-1.14419353462749,0.252543383819006,0.956326446892689
"TNF",4280.42162750768,-0.519264501902892,0.453830057384161,-1.14418270331386,0.25254787478028,0.956326446892689
"ZNF776",122.875429142969,0.339212210762734,0.296472383466659,1.14416124293372,0.252556773009974,0.956326446892689
"TCEA1",2436.96578976153,0.22712406216737,0.198540057669892,1.14397096904748,0.252635676823556,0.956326446892689
"FBXW9",48.0824454720659,0.68408771253116,0.598076124801215,1.14381377915484,0.252700874142505,0.956326446892689
"DEPDC5",139.325963795637,0.376768534878507,0.329490388310832,1.14348869722741,0.252835744878201,0.956326446892689
"STARD7-AS1",67.4553498357451,-0.480912265131555,0.420566721767643,-1.14348625376321,0.2528367588181,0.956326446892689
"CAMK2N2",16.7478641991527,0.787401380099346,0.6887006180343,1.14331446710003,0.252908050512476,0.956326446892689
"MEF2C",634.821066885815,-0.630204335735104,0.551269918725624,-1.14318651232041,0.252961161016453,0.956326446892689
"MFSD5",587.640801798299,0.504437539373901,0.441388979640684,1.14284126392222,0.253104502879427,0.956326446892689
"TMEM156",371.531158818447,0.32021058277813,0.280206857318517,1.14276497671197,0.253136183794814,0.956326446892689
"MRPL17",452.026711963299,0.35971786467355,0.314872653464973,1.14242332801875,0.253278099172281,0.956326446892689
"SRSF4",2356.61326068414,0.229011992240928,0.200467595394676,1.14238908183666,0.253292327540954,0.956326446892689
"SLC39A13",136.744401977923,0.475763286990819,0.416595714138526,1.14202635995583,0.253443062910878,0.956326446892689
"PLK3",3311.66580267029,-0.325781077982241,0.285299095026966,-1.14189313482207,0.253498442607933,0.956326446892689
"CCSAP",169.987953885655,-0.327812611041326,0.287080627632766,-1.14188342746925,0.253502478138745,0.956326446892689
"JRK",51.930407539378,0.553204823253962,0.48448810075235,1.14183366401549,0.253523166453422,0.956326446892689
"STAG2",1969.86157458076,0.233702455358297,0.204701542148867,1.14167413154288,0.253589497307367,0.956326446892689
"KIAA1328",144.916754416946,-0.395600935403419,0.346735208155724,-1.140930964316,0.253898652684948,0.956326446892689
"PMPCB",1065.76866290503,0.238048256926671,0.208650415156306,1.14089519902629,0.253913537553737,0.956326446892689
"CRABP2",69.8131061332369,-0.704941386801,0.61793207314056,-1.14080724636646,0.253950144448512,0.956326446892689
"DEPDC1",23.8976246588731,1.45426926663466,1.27477643931042,1.14080337680333,0.25395175508894,0.956326446892689
"SEMA4A",435.067469261635,-0.511513985131098,0.44841334359549,-1.14071981228224,0.253986539147027,0.956326446892689
"KMT5B",511.203892926094,0.340310929687769,0.298373306861295,1.1405542046225,0.254055483779221,0.956326446892689
"ZNF589",147.227281712599,0.41632373974456,0.365121337651321,1.1402339354435,0.254188852970614,0.956326446892689
"ANKFY1",277.745360574694,0.350314525497281,0.307244257389383,1.14018249998832,0.254210276696234,0.956326446892689
"USP42",613.659536817774,0.34975783466217,0.306781872846779,1.14008637934372,0.254250315917055,0.956326446892689
"PRKCQ-AS1",1070.46463570572,0.380219405265327,0.333635459962813,1.1396252823597,0.25444244767785,0.956326446892689
"SLC32A1",22.839917151991,1.06814200548366,0.937354463246937,1.13952837199247,0.254482841525076,0.956326446892689
"EPRS",1196.38413350105,0.267128852242766,0.234458585679958,1.13934344297122,0.25455993538478,0.956326446892689
"CBX4",260.477138994989,-0.46430946477926,0.407527958893583,-1.13933155909066,0.254564890134143,0.956326446892689
"FUT7",48.2427876303826,-0.830874631566633,0.729362787314733,-1.13917880925298,0.254628582136035,0.956326446892689
"RAB3GAP1",684.400150971814,0.303514931578586,0.266537302479179,1.13873341087894,0.254814362891379,0.956326446892689
"ZNF726",62.327361261076,0.553342795737845,0.485964960058855,1.13864751827134,0.254850200520259,0.956326446892689
"APOBEC3H",321.381084367211,0.497548458690458,0.437094382465706,1.1383089754751,0.25499148745248,0.956326446892689
"MFGE8",126.147174805636,0.429765445331802,0.377566800384235,1.13825009215441,0.255016067286935,0.956326446892689
"TMEM237",39.5506460675651,0.533697271713698,0.468986352820127,1.13798038792483,0.255128671756716,0.956326446892689
"ZNF680",141.454884119987,0.426533415073631,0.374837202037444,1.13791644147163,0.255155375170505,0.956326446892689
"URGCP",174.941450964248,0.386617898638507,0.339771647075519,1.13787569376728,0.255172392027153,0.956326446892689
"DNAJC24",161.438628345893,0.376962554093222,0.331393157065819,1.13750856363746,0.255325746693812,0.956326446892689
"GFOD1",654.687418228608,-0.454421266366284,0.399499925685691,-1.13747522126901,0.2553396773746,0.956326446892689
"ZNF12",216.660575298107,0.378466444465287,0.332753059536863,1.13737930762244,0.25537975373035,0.956326446892689
"ERMARD",43.671895096331,-0.565667436815174,0.497351832967727,-1.13735870528476,0.255388362738104,0.956326446892689
"SEC61A1",1350.31570590832,0.239498648518244,0.210611509895717,1.13715840429059,0.255472072143683,0.956326446892689
"RAB14",2049.60643501621,0.221047273900704,0.194396812782218,1.13709309703726,0.255499369347376,0.956326446892689
"TADA1",127.33701258367,0.496588120009247,0.4367366250848,1.13704253659245,0.255520504054674,0.956326446892689
"RNF19A",4816.49991658425,0.494376737779937,0.434815133611291,1.13698144237522,0.255546043591947,0.956326446892689
"MIS18BP1",1491.74554046164,0.405769465865731,0.356900502002424,1.13692601604403,0.255569215287838,0.956326446892689
"ATAD3C",15.826383103817,-0.920296223702458,0.809778763582025,-1.13647858537505,0.255756322950181,0.956326446892689
"AC092338.2",9.00226149010213,-1.20449198369604,1.0601217051537,-1.13618274000097,0.255880092565176,NA
"IFIT1",70.1329056578732,-0.915925895569832,0.806167039475334,-1.13614902460653,0.255894200349614,0.956326446892689
"RYBP",641.188229023266,-0.358285843200412,0.315376994225424,-1.13605573570886,0.255933238736574,0.956326446892689
"RP9",501.940503524879,0.343275000078867,0.302179315972788,1.1359976740095,0.255957537769143,0.956326446892689
"SLC44A2",508.44452862588,-0.366322824026612,0.322615774875051,-1.13547709862758,0.256175472070799,0.956326446892689
"ZER1",259.564255120727,0.386978359270998,0.340872560253047,1.13525817092383,0.256267162717058,0.956326446892689
"SIN3A",642.825768958093,0.262277852418369,0.231047553236345,1.13516827486192,0.2563048193176,0.956326446892689
"NNMT",26.0311746666845,1.20758226504435,1.06396449101801,1.13498361574917,0.256382183308501,0.956326446892689
"PRAF2",170.835782848396,0.405967799014428,0.357712843220042,1.13489858334413,0.256417813573505,0.956326446892689
"IMMT",1278.9734241678,0.241786871667839,0.213064809625326,1.13480434471098,0.256457305447956,0.956326446892689
"LINC01705",19.2887110322835,1.14586788788847,1.00980158711921,1.13474558022576,0.256481933576325,0.956326446892689
"ZNF71",102.515033267296,0.612873041820223,0.540133346859114,1.13466988362058,0.256513660357071,0.956326446892689
"BRF2",198.392119636444,0.407928124263654,0.359551498132256,1.13454714104293,0.256565111347221,0.956326446892689
"HERPUD2",2227.28393554006,0.385343399509912,0.339668017473968,1.13447065866142,0.256597174703617,0.956326446892689
"AKR1B1",967.889025523874,-0.327207391509412,0.288441298221077,-1.13439855363091,0.256627405511192,0.956326446892689
"SIK1",78.453784242395,-0.608434636443075,0.536380786199582,-1.13433339168246,0.256654727484275,0.956326446892689
"BIN2",1334.75455263632,-0.528637258628944,0.466094340867447,-1.13418510433982,0.256716910911604,0.956326446892689
"ACTR6",501.802461361769,0.310507867250168,0.273813162253991,1.13401366352922,0.256788816646288,0.956326446892689
"SLC15A2",23.5155808422915,-0.803409160673296,0.708508318491515,-1.13394457016939,0.256817799747977,0.956326446892689
"ANP32B",3063.28248898405,-0.271541762166446,0.239477817704206,-1.13389108339815,0.256840237798129,0.956326446892689
"DDX20",421.541020542483,0.280410294475945,0.247393098977685,1.13346045477703,0.257020938905456,0.956326446892689
"ABHD8",73.2596835710266,-0.531010717859942,0.468518941355069,-1.13338153698574,0.257054064086987,0.956326446892689
"COX19",862.122922429894,0.253035241370185,0.223258143045466,1.13337519482394,0.257056726292918,0.956326446892689
"JKAMP",407.98594691674,0.450978979875741,0.398053598559037,1.13296043926822,0.257230866945862,0.956326446892689
"CIAO3",188.183280625196,0.471784294131663,0.416453360024873,1.1328622588217,0.257272101296471,0.956326446892689
"LAMTOR2",811.060968431634,-0.360666622737346,0.318381980214426,-1.13281104192656,0.257293613463211,0.956326446892689
"SLK",630.200360615291,0.424814431974227,0.375064067735918,1.13264497593339,0.25736337323688,0.956326446892689
"CDADC1",393.768403120048,0.395808279911567,0.349536578648433,1.13238014013313,0.257474650651406,0.956326446892689
"NEU4",84.7912621986452,0.743431129766203,0.656647205171114,1.1321621776681,0.25756625809483,0.956326446892689
"MRPL18",5150.36739088268,-0.696955135374121,0.615666893250985,-1.13203282978869,0.25762063240392,0.956326446892689
"RCE1",765.270761431515,0.426577055386839,0.376894897655401,1.13181966123846,0.257710260003507,0.956326446892689
"NXT2",252.986637665007,-0.370864728460455,0.327690720702272,-1.13175230493454,0.257738584736762,0.956326446892689
"TADA2A",111.709071538628,0.383428371929176,0.338892731082729,1.13141515518542,0.257880395706347,0.956326446892689
"PITRM1",291.858210968438,0.350043167853583,0.309385548909784,1.13141408539303,0.257880845765492,0.956326446892689
"SMOX",252.928116576938,0.931051322305743,0.822912691874456,1.13140960335047,0.257882731356188,0.956326446892689
"AC004854.2",101.837117235456,-0.524425569040051,0.46388527834402,-1.13050703163538,0.258262637202297,0.956326446892689
"ZNF566",167.443265920974,0.499540811430867,0.441895901797134,1.13044907046953,0.258287047170148,0.956326446892689
"MRPL13",621.707287735564,0.266344844209521,0.235621501992921,1.13039277806455,0.258310755881253,0.956326446892689
"TAS2R14",29.011547080034,-0.807214136748619,0.714180275696531,-1.13026663465517,0.258363889266485,0.956326446892689
"DYNLT1",1164.3839179855,0.527344332679178,0.466616212532055,1.13014575686855,0.258414811805346,0.956326446892689
"ZNF587",157.233602525072,0.324144550238868,0.286820972492825,1.13012848196439,0.258422089822926,0.956326446892689
"POMZP3",616.935195855086,-0.421940176880802,0.373466295105626,-1.12979452874446,0.258562814181022,0.956326446892689
"BX284668.6",136.013381417473,-0.407420863999593,0.360631530688507,-1.12974276880825,0.258584630024377,0.956326446892689
"CC2D1A",243.511293916226,0.450992433871465,0.399218802078223,1.12968735821991,0.258607985963078,0.956326446892689
"UBXN11",321.723013863912,-0.287088097962865,0.254146895085691,-1.12961481534554,0.258638565486513,0.956326446892689
"NOP14",649.062026261784,0.234689458164204,0.207771954873694,1.12955311176079,0.258664577817932,0.956326446892689
"GDI2",2790.80672898681,-0.247962551602075,0.219553621936906,-1.12939403784162,0.258731646846369,0.956326446892689
"NFATC1",1241.05664029584,-0.343552901424608,0.304195231946559,-1.12938292696502,0.258736331884139,0.956326446892689
"PSMA4",1301.76010529138,0.330149875666344,0.292420780909917,1.12902330210263,0.258888003877561,0.956326446892689
"HP1BP3",2850.70933715068,0.20635765357132,0.182778304572859,1.1290051850167,0.258895646398642,0.956326446892689
"PEMT",146.449483671023,-0.35037206437176,0.310467674184007,-1.1285299356612,0.259096181674866,0.956326446892689
"ATPSCKMT",60.3198942569311,-0.547528628651851,0.485180195524455,-1.1285057257129,0.259106400136372,0.956326446892689
"PSMB2",1513.16628129994,0.446324623541817,0.395521503215373,1.12844591232952,0.259131647184637,0.956326446892689
"TST",94.8411924556077,-0.625803102717059,0.55461080844934,-1.12836441912621,0.259166047961943,0.956326446892689
"HPGDS",41.0051946472933,-1.07733734606984,0.955039186718571,-1.12805564530966,0.25929641954881,0.956326446892689
"CTU1",92.8846698576048,0.601255673023272,0.533049105250113,1.12795550560235,0.259338710647983,0.956326446892689
"PEG10",101.012599236601,-0.782775756956515,0.693983680881037,-1.12794548131557,0.259342944377621,0.956326446892689
"RAB11FIP2",295.931545566215,0.324841584412345,0.288019886417088,1.12784429038325,0.259385684767074,0.956326446892689
"TAT-AS1",18.3934010182015,-0.7446895397749,0.660417723523369,-1.12760380778689,0.259487277865615,0.956326446892689
"DMAC1",269.301719593626,-0.319522610548287,0.283378238644726,-1.12754815640193,0.2595107920026,0.956326446892689
"KLF7",159.692055742686,-0.429572769891527,0.381061153569621,-1.12730664321847,0.259612854611589,0.956326446892689
"KCNQ1",102.651894724531,-0.633927730476985,0.562383057134326,-1.1272169785968,0.2596507536347,0.956326446892689
"TTK",44.5058443236049,0.873164612115171,0.774689497739539,1.12711559232825,0.259693611723326,0.956326446892689
"SIRPB1",97.1638491658395,-0.883011686346821,0.783444814596844,-1.1270885579876,0.259705040529629,0.956326446892689
"WDR54",271.090201450928,0.319342144485969,0.283352838191623,1.12701233742366,0.259737264757433,0.956326446892689
"GEMIN2",84.9153940222947,0.451007951196443,0.400199890306258,1.12695670868701,0.259760785001588,0.956326446892689
"SLFN12L",182.904414742677,0.465362982800808,0.412964966415656,1.12688247344549,0.259792174511429,0.956326446892689
"HIST3H2A",574.757865116109,-0.407821153332726,0.361939736708259,-1.12676534784974,0.259841705049578,0.956326446892689
"DERL3",375.183711056759,0.675666695805944,0.599657675420298,1.12675401900321,0.259846496184019,0.956326446892689
"NBEAL1",682.942369320266,-0.258241106166364,0.229232762799275,-1.12654536381647,0.259934750442515,0.956326446892689
"GCC1",420.993111017382,-0.381164632337556,0.338434458224139,-1.12625834360258,0.260056184420644,0.956326446892689
"GPR180",165.408969756044,0.366942820827211,0.325811996706908,1.12624097496724,0.26006353409137,0.956326446892689
"AL137003.1",203.647789316681,0.418946733207831,0.372107180782859,1.1258765077482,0.260217794342383,0.956326446892689
"SLC30A6",195.725257668583,0.371602390873297,0.330114054330036,1.12567879494698,0.260301502502605,0.956326446892689
"MRPS36",1170.71735563611,0.316504963822653,0.281200857123429,1.12554764967778,0.260357037406296,0.956326446892689
"ZRSR2",378.237950037922,0.363801536087947,0.323230537353417,1.12551722082549,0.260369924009531,0.956326446892689
"ATP5ME",1230.51666456156,0.392550382605134,0.348786440185364,1.12547489631911,0.260387849150015,0.956326446892689
"CHRNA7",10.4311352754714,-1.0471443734518,0.930686999621207,-1.12513054751812,0.260533718395378,NA
"ZNF75A",342.018985069588,0.253367190038631,0.225203850409431,1.1250570963951,0.260564840265313,0.956326446892689
"TNPO2",153.478042117388,0.346775063679811,0.30823155087423,1.12504726623949,0.260569005581575,0.956326446892689
"GALE",105.997432873927,-0.396253269551096,0.352233325436678,-1.12497381972545,0.260600128414507,0.956326446892689
"ZNF124",343.127171712504,-0.328872325570173,0.292379874597159,-1.12481177448788,0.260668803898922,0.956326446892689
"THAP12",298.304444041189,0.277857310190949,0.247150718323231,1.12424237354455,0.26091021780486,0.956326446892689
"C11orf68",72.0279250002613,0.747119998577058,0.664649190189212,1.12408171048003,0.260978363494252,0.956326446892689
"C15orf39",268.309623676734,-0.361277635032811,0.321516837767093,-1.12366629860462,0.261154618661528,0.956326446892689
"HOMER3-AS1",15.7950404596981,-1.21135676430009,1.07809832173992,-1.12360509229353,0.26118059485196,0.956326446892689
"AL360270.1",39.5501516380286,-0.942837936943566,0.839177679999964,-1.1235259938558,0.261214167174939,0.956326446892689
"SLC25A12",157.318683787704,0.460228692874848,0.409632673967394,1.12351558389476,0.261218585772298,0.956326446892689
"TRDV1",77.7311363097381,0.722626569899336,0.6432661666775,1.12337102016687,0.261279952430088,0.956326446892689
"PLEKHG1",246.488518969993,0.338230177434217,0.301086915067987,1.12336392087262,0.261282966305575,0.956326446892689
"SHPRH",459.469130469992,0.350027824787878,0.311624601645065,1.12323553063552,0.261337476179813,0.956326446892689
"GTF2A2",1426.75690051537,0.395781155197024,0.352363909086665,1.12321706335617,0.261345317368747,0.956326446892689
"TBL1XR1",687.214077783384,0.494799560285227,0.440704271541405,1.12274736651546,0.261544804871005,0.956326446892689
"ACTR8",318.036951157119,0.410750129859255,0.365878686417642,1.12264022231236,0.261590325408114,0.956326446892689
"ADORA2B",83.6144066621794,-0.748793783511582,0.666997702073607,-1.12263322824604,0.261593297048623,0.956326446892689
"MMP2-AS1",45.9905059117486,-0.867538468216488,0.772846325039039,-1.12252389654912,0.26163975295838,0.956326446892689
"ZNF343",40.4010689687573,0.79627956539935,0.709487786149418,1.12233019502841,0.261722072278494,0.956326446892689
"AC131971.1",96.2686734051371,0.534253793805698,0.47602779324832,1.12231638862944,0.261727940408643,0.956326446892689
"ZNF845",84.6517263995374,0.437820063074901,0.390183689401568,1.12208704506945,0.261825431542839,0.956326446892689
"IL21R",1588.60924849549,0.483944051798152,0.43135611759121,1.12191303672846,0.26189941709526,0.956326446892689
"EAF2",444.539412456287,-0.408502926946854,0.364119231557251,-1.12189330181706,0.261907808974711,0.956326446892689
"CH25H",131.449526646809,-1.3196024532433,1.17623854487509,-1.12188336200412,0.261912035753278,0.956326446892689
"CCL5",21104.5266066644,0.64145827752969,0.571915413447976,1.12159641521541,0.26203407653347,0.956326446892689
"SLC25A14",113.579929716923,0.450191749686042,0.401486478743042,1.12131235675852,0.262154927575471,0.956326446892689
"LINC01465",65.4208279669402,-0.517740655204469,0.46180904421672,-1.121114152458,0.262239275262388,0.956326446892689
"PMP22",350.146656589247,1.17696617448227,1.04999623142525,1.12092418930368,0.262320133444801,0.956326446892689
"SYNE3",193.770106260745,0.494531070478982,0.44121667164482,1.12083495991983,0.262358120047527,0.956326446892689
"COMMD10",330.615489113861,-0.338219634722893,0.301819998835634,-1.12060047719728,0.262457961799567,0.956326446892689
"SRP19",2173.70348317872,0.302899673628988,0.270303362457618,1.12059158596845,0.262461748163521,0.956326446892689
"TRAV4",121.852106492409,0.459093687169957,0.40971792178783,1.12051160751444,0.262495808991369,0.956326446892689
"AC114730.1",26.506009895811,0.623845515292208,0.556774835953346,1.12046284244154,0.262516578317107,0.956326446892689
"PKN1",457.904325579027,-0.31914310562776,0.284890711084453,-1.12022994506533,0.262615786305382,0.956326446892689
"GALNT12",14.2323627171794,-0.873796974343741,0.780121070013616,-1.12007867487605,0.262680237185128,0.956326446892689
"SLMAP",785.096823688024,0.306747505000111,0.273879693135128,1.12000821049834,0.262710263293795,0.956326446892689
"PDCD4",4171.99637061823,0.411267030171261,0.367208558716673,1.11998214749832,0.262721369796122,0.956326446892689
"BX890604.2",174.956754581986,0.613627928408562,0.547971919032394,1.1198163757955,0.262792019437074,0.956326446892689
"ZNF365",37.987620955665,-0.695752563655553,0.621358535343943,-1.11972802187457,0.262829680032592,0.956326446892689
"TMOD2",148.022331201416,0.628992642581023,0.56187427132438,1.11945443079008,0.262946321049948,0.956326446892689
"SMIM12",1080.884297127,0.549657110510419,0.491063532159223,1.11931975093642,0.263003752693088,0.956326446892689
"C4orf33",232.89485784793,-0.5215272257642,0.46593311550813,-1.11931779134316,0.263004588387992,0.956326446892689
"CCND1",362.453041930943,0.514610990427825,0.459776413422366,1.11926357117212,0.263027712036333,0.956326446892689
"AC012447.1",13.8110619096961,-1.01921130082566,0.910694693984474,-1.11915805325098,0.263072717011075,0.956326446892689
"CENPE",275.632489540416,0.939141696315818,0.839175256730336,1.11912462716665,0.263086974845512,0.956326446892689
"FAM102B",361.051667577309,0.34639899540416,0.309546998384949,1.11905137898763,0.263118220585793,0.956326446892689
"DNAAF1",188.646210928627,1.15820415246419,1.03511692781132,1.11891142087023,0.263177930147928,0.956326446892689
"PTGES3",9651.30485201686,-0.401466685743536,0.358802249190088,-1.11890794065464,0.263179415012322,0.956326446892689
"FGGY",121.531298439057,-0.354177525219196,0.316553722306056,-1.11885440057079,0.26320225908574,0.956326446892689
"MRPS5",704.905472166794,0.265059817915474,0.236929320164929,1.11872949169382,0.263255559570463,0.956326446892689
"MRFAP1L1",1141.64735434814,0.361411241636457,0.323090068657768,1.11860832843884,0.263307268859293,0.956326446892689
