"pathway","pval","padj","log2err","ES","NES","size"
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP",1.26901250061925e-07,7.45324965710237e-06,0.690132458796796,-0.332516116513077,-1.73639671986141,416
"QI_PLASMACYTOMA_UP",1.33545081800629e-07,7.76656299256208e-06,0.690132458796796,-0.385349127615508,-1.89292254185466,240
"SWEET_KRAS_ONCOGENIC_SIGNATURE",1.3962365175782e-07,8.04123788570278e-06,0.690132458796796,-0.534498636507469,-2.20635068450868,79
"WP_GPCRS_CLASS_A_RHODOPSINLIKE",1.50682899614562e-07,8.59472077416908e-06,0.690132458796796,-0.525990313922166,-2.20094850657235,85
"WEST_ADRENOCORTICAL_TUMOR_DN",1.59387347703821e-07,9.00462615789585e-06,0.690132458796796,-0.331362707976326,-1.73129473714173,419
"ZHAN_MULTIPLE_MYELOMA_DN",1.71361329977207e-07,9.58976801344145e-06,0.690132458796796,-0.684260591975806,-2.3544150887928,34
"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",1.91734827901508e-07,1.06296355057172e-05,0.690132458796796,0.375448676476857,1.87841898549619,244
"LENAOUR_DENDRITIC_CELL_MATURATION_DN",1.95320139556726e-07,1.06411131075414e-05,0.690132458796796,-0.456038155770546,-2.04203397589341,123
"MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED",1.97323405568031e-07,1.06411131075414e-05,0.690132458796796,-0.359971595033185,-1.81052920871943,298
"ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR",1.96137924158118e-07,1.06411131075414e-05,0.690132458796796,0.467722626239006,2.0991072796279,118
"DAZARD_RESPONSE_TO_UV_NHEK_DN",2.07528492753594e-07,1.09135980095128e-05,0.690132458796796,0.356006725394706,1.81166767977843,279
"KAMIKUBO_MYELOID_CEBPA_NETWORK",2.09735362960968e-07,1.09135980095128e-05,0.690132458796796,-0.752630238674696,-2.42433969368909,25
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",2.0935715724535e-07,1.09135980095128e-05,0.690132458796796,-0.523224898898062,-2.18937693214169,85
"REACTOME_SYNTHESIS_OF_DNA",2.07502977890298e-07,1.09135980095128e-05,0.690132458796796,0.476408139621416,2.10060939515602,108
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",2.23769962186023e-07,1.15426383972825e-05,0.690132458796796,0.532835876807521,2.20270040348256,75
"AMIT_SERUM_RESPONSE_60_MCF10A",2.32368829385032e-07,1.18828611716553e-05,0.690132458796796,-0.598218267681882,-2.29351819545951,55
"PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP",2.40949191123981e-07,1.22163299294654e-05,0.674962860011025,-0.419437195052864,-1.97910744196779,173
"GOLUB_ALL_VS_AML_DN",2.54779048578282e-07,1.28080450522574e-05,0.674962860011025,-0.754241145960162,-2.40273070135474,23
"KEGG_LEISHMANIA_INFECTION",2.73109067847168e-07,1.36141427770538e-05,0.674962860011025,-0.562837561201296,-2.25277382333265,67
"REACTOME_CHROMATIN_ORGANIZATION",3.02959313663887e-07,1.49762887387848e-05,0.674962860011025,0.396120887224265,1.94490448469094,211
"RAMALHO_STEMNESS_DN",3.07595340173679e-07,1.50797979992584e-05,0.674962860011025,-0.564816335115661,-2.23250287266696,63
"THUM_SYSTOLIC_HEART_FAILURE_UP",3.26280287943733e-07,1.58647103941166e-05,0.674962860011025,-0.333192856508297,-1.71811552725616,365
"CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN",3.31718605400138e-07,1.59980062376717e-05,0.674962860011025,-0.457676269179867,-2.0636594262658,131
"UNTERMAN_IPF_VS_CTRL_MONOCYTE_DN",3.40625240416059e-07,1.6295071985065e-05,0.674962860011025,-0.786897242868941,-2.43495382779419,20
"BENPORATH_PROLIFERATION",3.43709304345145e-07,1.63110687470032e-05,0.674962860011025,0.432922493414008,2.0030604843267,141
"BLUM_RESPONSE_TO_SALIRASIB_DN",3.67413913987922e-07,1.72976137918758e-05,0.674962860011025,0.344091930825543,1.77885707847548,318
"RODWELL_AGING_KIDNEY_UP",3.90780291340747e-07,1.82528243167977e-05,0.674962860011025,-0.324090752725862,-1.69819575107489,434
"WP_OMEGA6FATTY_ACIDS_IN_SENESCENCE",3.95589080048835e-07,1.83330814285132e-05,0.674962860011025,-0.631301197587609,-2.33859305265915,45
"RYAN_MANTLE_CELL_LYMPHOMA_NOTCH_DIRECT_UP",5.07372851723068e-07,2.3331284933498e-05,0.659444398037935,-0.433637088487373,-1.99237323347524,143
"WP_OREXIN_RECEPTOR_PATHWAY",5.32122214349938e-07,2.42811459655679e-05,0.659444398037935,-0.432662025969655,-1.98789324660871,143
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP",5.3946906938041e-07,2.44284772485847e-05,0.659444398037935,-0.527328954285035,-2.14637604427839,75
"PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP",5.94013087046048e-07,2.66945881239179e-05,0.659444398037935,0.574573440397119,2.23257439740057,55
"REACTOME_CD22_MEDIATED_BCR_REGULATION",6.12609010380615e-07,2.73232830795324e-05,0.659444398037935,0.571254092096861,2.23098726710911,58
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA",6.17502234930051e-07,2.73359944597393e-05,0.659444398037935,0.545070893491507,2.17531968522296,63
"BENPORATH_ES_WITH_H3K27ME3",6.29570915809186e-07,2.76638123894822e-05,0.659444398037935,-0.310519328157687,-1.64579665315985,491
"WIELAND_UP_BY_HBV_INFECTION",6.76073351957014e-07,2.94887288515368e-05,0.659444398037935,-0.473075464620635,-2.05914685083108,101
"STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN",6.90211435173165e-07,2.98856513390308e-05,0.659444398037935,-0.585084295830322,-2.24316365925163,55
"FOSTER_TOLERANT_MACROPHAGE_DN",7.8266212620323e-07,3.36431284973736e-05,0.659444398037935,-0.430291206878557,-1.96949822278825,140
"REACTOME_MITOTIC_G2_G2_M_PHASES",7.92895351069052e-07,3.38378073564145e-05,0.659444398037935,0.396290066725684,1.91259470011685,181
"REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT",8.10802849240484e-07,3.43548750121039e-05,0.659444398037935,0.525326061377263,2.15297487944247,72
"FISCHER_G2_M_CELL_CYCLE",8.66375957560269e-07,3.64492353209044e-05,0.659444398037935,0.367999049381618,1.81893866388024,225
"KOBAYASHI_EGFR_SIGNALING_24HR_DN",1.02653768656275e-06,4.28832503992269e-05,0.643551836150722,0.364512253179403,1.82216901972263,238
"REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",1.09776925531879e-06,4.55382323255318e-05,0.643551836150722,0.541709902431046,2.17169086224739,64
"SERVITJA_ISLET_HNF1A_TARGETS_DN",1.12142478192959e-06,4.61964708778216e-05,0.643551836150722,-0.552660814750902,-2.16477477189756,59
"PYEON_HPV_POSITIVE_TUMORS_UP",1.14050395556837e-06,4.63388319481616e-05,0.643551836150722,0.492242877740076,2.08741048534197,87
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_UP",1.13582409871686e-06,4.63388319481616e-05,0.643551836150722,-0.574486746840441,-2.22577858342675,57
"GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN",1.17343321289579e-06,4.73524205367199e-05,0.643551836150722,0.341320687271939,1.76261572701453,310
"REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION",1.19354961230265e-06,4.78387587849955e-05,0.643551836150722,0.497725950829185,2.09258243368977,83
"PUJANA_BRCA_CENTERED_NETWORK",1.22908123524308e-06,4.89322811239059e-05,0.643551836150722,0.44744232101995,2.00301914257408,117
"REACTOME_HIV_INFECTION",1.30234300651831e-06,5.15033247644441e-05,0.643551836150722,0.372391925886319,1.83115047484093,214
"DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP",1.46791484916638e-06,5.76666946043375e-05,0.643551836150722,0.342118503503209,1.74870762451976,289
"VILLANUEVA_LIVER_CANCER_KRT19_UP",1.48109616452019e-06,5.78017266311433e-05,0.643551836150722,0.414818208155559,1.94940189889776,151
"BURTON_ADIPOGENESIS_9",1.68942790758782e-06,6.36523907421931e-05,0.643551836150722,-0.508342228540925,-2.06392281570082,76
"FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP",1.68514778904968e-06,6.36523907421931e-05,0.643551836150722,0.416831761553835,1.93665530140606,146
"REACTOME_COMPLEMENT_CASCADE",1.69539408922227e-06,6.36523907421931e-05,0.643551836150722,0.460466625588796,2.0049196843387,100
"TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C",1.68166607874172e-06,6.36523907421931e-05,0.643551836150722,0.312201043000614,1.65759020696514,417
"WANG_LMO4_TARGETS_DN",1.66320306221172e-06,6.36523907421931e-05,0.643551836150722,0.333181524424331,1.72591758182099,329
"WP_MRNA_PROCESSING",1.66711498082867e-06,6.36523907421931e-05,0.643551836150722,0.432190346799966,1.95274034279229,123
"MEBARKI_HCC_PROGENITOR_FZD8CRD_DN",1.73899600391861e-06,6.48787691524854e-05,0.643551836150722,-0.348306001447878,-1.74772240183854,277
"BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_DN",1.80400334193162e-06,6.68834239021148e-05,0.643551836150722,-0.439869300938657,-1.95335878319546,117
"PULVER_FOREY_PERTURB_ACCUMULATION_S",1.8455900925944e-06,6.80002511134783e-05,0.643551836150722,0.301744748584267,1.61326141709523,464
"ONDER_CDH1_TARGETS_2_DN",1.87565737892216e-06,6.86814788380634e-05,0.643551836150722,-0.333300227742126,-1.6975523888111,334
"VANLOO_SP3_TARGETS_DN",1.90895307203912e-06,6.94718381799759e-05,0.627256739718528,-0.510465588174836,-2.07773743691441,75
"YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP",1.94273897783901e-06,7.02702903447622e-05,0.627256739718528,-0.550797331682056,-2.1571021745866,60
"BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP",2.01625888725695e-06,7.16987719265459e-05,0.627256739718528,-0.361304442395425,-1.78315628735571,243
"REACTOME_G2_M_CHECKPOINTS",2.00796516083783e-06,7.16987719265459e-05,0.627256739718528,0.440558991263602,1.98601740650885,121
"WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR",2.01849206199143e-06,7.16987719265459e-05,0.627256739718528,0.484204584596665,2.05917430624917,90
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP",2.09256634875286e-06,7.38875213142975e-05,0.627256739718528,-0.349634181851927,-1.74937618351289,275
"YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_DN",2.45427045309523e-06,8.61463451346798e-05,0.627256739718528,-0.540865660943937,-2.11857310405636,59
"WIERENGA_STAT5A_TARGETS_DN",2.53588202555327e-06,8.84873657387175e-05,0.627256739718528,-0.418119492389815,-1.93079073759211,151
"BURTON_ADIPOGENESIS_PEAK_AT_2HR",2.69134002577633e-06,9.3067824770535e-05,0.627256739718528,-0.613611264779674,-2.23564039633989,43
"GESERICK_TERT_TARGETS_DN",2.69852762315105e-06,9.3067824770535e-05,0.627256739718528,-0.759156610976698,-2.34911395680268,20
"JISON_SICKLE_CELL_DISEASE_UP",2.79909260003454e-06,9.59781347017625e-05,0.627256739718528,-0.407607932147154,-1.91558425134364,167
"REACTOME_MITOCHONDRIAL_TRANSLATION",3.42954157542605e-06,0.000116919773709352,0.627256739718528,0.441970565094356,1.96213550981155,111
"PULVER_FOREY_CELLCYCLE_ENRICHED_TFS_G2",3.4794802624782e-06,0.000117944439525832,0.627256739718528,0.321441404434422,1.68318426460835,348
"BASAKI_YBX1_TARGETS_UP",3.58488439821708e-06,0.000120826899148999,0.627256739718528,0.348250058888122,1.75249379540001,255
